Latitude,  Aircraft.Damage,  Longitude
44.52,  1, 0
33.173056,  2, 0
27.638611,  2, 0
38.716389,  2, 0
44.575278,  2, 0
37.953889,  2, 0
41.708611,  2, 0
40.095,  3, 0
33.694166,  2, 0
33.750556,  1, 0
26.197222,  2, 0
33.936389,  2, 0
36.5925,  2, 0
37.528611,  1, 0
35.885555,  2, 0
34.018889,  2, 0
46.604444,  2, 0
48.129723,  2, 0
61.616945,  2, 0
42.907778,  2, 0
40.986389,  2, 0
38.415278,  2, 0
28.776945,  2, 0
46.398333,  2, 0
39.453333,  2, 0
33.636944,  2, 0
35.040277,  2, 0
33.636666,  2, 0
-45.156389,  3, 0
58.3075,  3, 0
45.258889,  2, 0
28.347222,  2, 0
61.395277,  2, 0
48.517778,  2, 0
39.367778,  2, 0
34.009167,  2, 0
33.214167,  3, 0
33.675556,  2, 0
48.758889,  2, 0
36.937222,  3, 0
3.848333,  2, 0
39.369723,  2, 0
45.4575,  2, 0
40.193333,  3, 0
43.103056,  2, 0
33.379167,  1, 0
34.015,  3, 0
32.980556,  3, 0
43.353333,  2, 0
37.05,  2, 0
30.503333,  2, 0
45.036111,  2, 0
38.5,  2, 0
36.903056,  2, 0
40.451944,  2, 0
35.270278,  2, 0
37.585833,  2, 0
43.181111,  2, 0
45.993055,  2, 0
39.236389,  2, 0
41.34,  2, 0
26.1075,  2, 0
31.567223,  2, 0
41.588333,  2, 0
35.250556,  3, 0
61.213333,  2, 0
34.581111,  2, 0
36.324723,  2, 0
29.218334,  2, 0
35.696666,  2, 0
31.004167,  3, 0
32.285833,  3, 0
26.347777,  2, 0
30.4,  1, 0
35.152222,  2, 0
33.223889,  2, 0
33.434166,  2, 0
29.248889,  2, 0
43.733333,  2, 0
35.922778,  2, 0
35.483334,  2, 0
37.225278,  2, 0
40.941944,  2, 0
35.035555,  1, 0
43.831667,  2, 0
33.534722,  2, 0
37.513611,  2, 0
38.893889,  3, 0
42.491944,  3, 0
27.386666,  2, 0
40.1425,  3, 0
60.783333,  3, 0
38.570278,  2, 0
34.126111,  2, 0
48.299444,  2, 0
41.148889,  2, 0
32.608889,  2, 0
48.079723,  2, 0
42.401944,  2, 0
-14.331667,  3, 0
32.523889,  2, 0
39.908333,  2, 0
35.072778,  2, 0
43.036666,  2, 0
33.902778,  2, 0
48.629445,  3, 0
43.738611,  2, 0
46.666667,  2, 0
35.176111,  2, 0
32.868056,  2, 0
44.883333,  3, 0
41.711944,  2, 0
28.966667,  3, 0
21.517778,  3, 0
39.856944,  1, 0
34.083333,  3, 0
35.863333,  2, 0
37.858333,  2, 0
27.793055,  2, 0
47.267778,  2, 0
29.467223,  2, 0
41.585,  2, 0
40.534722,  2, 0
35.610556,  2, 0
33.572778,  2, 0
42.441944,  2, 0
40.460833,  2, 0
28.289722,  2, 0
37.242222,  2, 0
34.73,  2, 0
25.001667,  2, 0
41.382223,  2, 0
25.498055,  2, 0
44.147222,  2, 0
30.287222,  2, 0
45.703056,  2, 0
40.775,  3, 0
26.151389,  2, 0
33.686389,  2, 0
34.518611,  2, 0
36.436944,  2, 0
38.233334,  2, 0
41.639444,  2, 0
38.228056,  2, 0
40.724723,  2, 0
44.486944,  2, 0
47.963333,  2, 0
42.666667,  2, 0
28.545555,  2, 0
48.654167,  2, 0
33.125834,  3, 0
41.855556,  2, 0
29.639445,  2, 0
38.840555,  2, 0
36.0425,  2, 0
38.790833,  2, 0
46.606667,  2, 0
19.138333,  3, 0
46.885,  2, 0
33.933889,  2, 0
33.543333,  3, 0
36.421945,  2, 0
29.521111,  2, 0
28.961944,  2, 0
47.268056,  1, 0
-34,  2, 0
37.790833,  2, 0
30.747222,  2, 0
27.990277,  2, 0
33.7825,  2, 0
38.853889,  2, 0
39.008333,  2, 0
30.978056,  2, 0
39.667223,  2, 0
38.510278,  2, 0
34.322778,  3, 0
26.433056,  2, 0
28.368056,  3, 0
57.53,  2, 0
46.153056,  2, 0
44.520278,  2, 0
41.380834,  2, 0
34.848611,  2, 0
42.470556,  2, 0
18.035555,  2, 0
41.726667,  3, 0
33.567223,  3, 0
43.056944,  2, 0
36.424167,  2, 0
34.044444,  3, 0
31.558611,  2, 0
40.325834,  2, 0
46.886111,  2, 0
35.216667,  2, 0
36.124445,  2, 0
41.445833,  2, 0
33.066667,  2, 0
42.962778,  2, 0
44.929445,  2, 0
30.773889,  2, 0
45.423889,  2, 0
33.908056,  2, 0
25.856111,  2, 0
18.456667,  2, 0
42.168334,  2, 0
36.271111,  2, 0
34.266945,  2, 0
27.508889,  2, 0
29.738611,  3, 0
34.259444,  2, 0
29.633333,  2, 0
38.999444,  2, 0
33.367223,  2, 0
46.1375,  2, 0
37.325834,  2, 0
26.138889,  2, 0
33.341944,  2, 0
33.506667,  2, 0
41.2425,  2, 0
43.230278,  3, 0
40.076667,  2, 0
35.006389,  2, 0
27.823056,  2, 0
31.476667,  2, 0
35.93,  2, 0
40.4375,  1, 0
31.366667,  2, 0
36.8125,  2, 0
43.043611,  2, 0
39.630556,  2, 0
34.420556,  2, 0
42.328056,  2, 0
38.755,  2, 0
39.592777,  2, 0
38.8625,  3, 0
35.3075,  2, 0
35.919167,  2, 0
37.513889,  2, 0
41.330278,  3, 0
38.342777,  2, 0
35.38,  2, 0
42.731111,  2, 0
47.517778,  2, 0
33.269167,  2, 0
42.781111,  2, 0
55.425,  2, 0
46.248333,  2, 0
32.383611,  1, 0
47.491666,  2, 0
34.105833,  3, 0
39.367778,  2, 0
35.816667,  1, 0
-37.829723,  2, 0
40.885277,  2, 0
34.276945,  2, 0
47.947222,  2, 0
35.672778,  2, 0
41.509444,  2, 0
41.691111,  2, 0
26.676389,  2, 0
40.356944,  3, 0
27.353056,  2, 0
33.407778,  2, 0
44.116667,  2, 0
29.986944,  2, 0
29.959444,  2, 0
40.451667,  2, 0
36.156389,  2, 0
33.646389,  3, 0
33.008611,  2, 0
39.760556,  2, 0
42.908333,  2, 0
27.262778,  2, 0
41.021945,  2, 0
33.266667,  2, 0
26.100556,  3, 0
39.068889,  2, 0
36.585277,  2, 0
29.506111,  2, 0
30.043055,  3, 0
47.910278,  2, 0
61.575834,  2, 0
45.428334,  2, 0
47.266945,  2, 0
38.451944,  2, 0
42.884444,  3, 0
32.512778,  3, 0
31.470556,  2, 0
57.926111,  2, 0
39.146111,  2, 0
37.689444,  2, 0
38.914722,  2, 0
47.423611,  3, 0
41.869445,  2, 0
60.508056,  2, 0
35.391666,  2, 0
30.665833,  2, 0
30.231389,  2, 0
32.935833,  2, 0
41.221389,  2, 0
33.565278,  2, 0
33.200556,  2, 0
7.708611,  2, 0
33.89,  2, 0
38.110556,  2, 0
34.213611,  2, 0
30.179445,  2, 0
43.504444,  2, 0
45.627778,  2, 0
34.692222,  2, 0
37.170556,  2, 0
33.220834,  2, 0
42.184166,  2, 0
32.286944,  3, 0
34.598333,  2, 0
41.432778,  2, 0
44.883333,  2, 0
47.906944,  2, 0
37.658333,  2, 0
40.102778,  2, 0
39.308889,  2, 0
40.565833,  2, 0
38.818056,  2, 0
39.174445,  3, 0
47.904722,  2, 0
30.366667,  2, 0
42.716945,  2, 0
29.56,  2, 0
32.55,  2, 0
39.32,  2, 0
42.916945,  2, 0
46.025278,  2, 0
33.220556,  2, 0
25.799722,  1, 0
32.693333,  2, 0
38.533889,  2, 0
46.412222,  2, 0
37.955,  2, 0
40.186111,  2, 0
32.931111,  2, 0
40.915,  1, 0
42.801667,  2, 0
46.443055,  2, 0
47.917778,  2, 0
40.617223,  2, 0
39.4175,  2, 0
47.233333,  2, 0
34.426111,  2, 0
36.603889,  2, 0
26.0725,  2, 0
39.193333,  2, 0
32.470556,  2, 0
31.779723,  2, 0
57.743055,  2, 0
34.518334,  2, 0
60.965556,  2, 0
61.267223,  3, 0
0.25,  3, 0
60.878334,  3, 0
33.79,  2, 0
35.005556,  2, 0
33.882778,  2, 0
19.981667,  2, 0
30.345277,  2, 0
61.808333,  2, 0
30.671667,  3, 0
24.538611,  3, 0
57.218889,  2, 0
38.8025,  2, 0
37.940277,  3, 0
33.298611,  2, 0
34.29,  2, 0
38.976389,  2, 0
32.806667,  2, 0
41.85,  2, 0
34.955833,  3, 0
33.641111,  2, 0
30.476944,  2, 0
61.166667,  2, 0
38.408889,  2, 0
33.266667,  2, 0
36.933333,  2, 0
27.259722,  2, 0
31.15,  2, 0
17.718889,  3, 0
17.904444,  3, 0
33.574167,  2, 0
41.973334,  1, 0
33.883056,  2, 0
36.616667,  2, 0
45.949722,  2, 0
60.883333,  2, 0
42.402778,  2, 0
40.883333,  2, 0
33.101944,  3, 0
48.847222,  2, 0
36.027778,  2, 0
43.031667,  2, 0
47.966667,  2, 0
36.597222,  2, 0
32.738611,  2, 0
45.253333,  3, 0
38.550556,  3, 0
46.094722,  2, 0
62.856944,  2, 0
61.388611,  2, 0
31.251944,  2, 0
34.089166,  2, 0
31.486944,  2, 0
38.590277,  2, 0
40.041389,  3, 0
41.552222,  2, 0
59.205,  2, 0
32.420834,  1, 0
65.633333,  2, 0
32.781667,  2, 0
36.995,  2, 0
30.212222,  2, 0
47.207778,  2, 0
38.5,  2, 0
37.131945,  2, 0
40.174445,  3, 0
35.765,  2, 0
26.197222,  2, 0
33.468056,  2, 0
42.114167,  2, 0
43.985,  2, 0
47.676389,  2, 0
44.088889,  3, 0
46.576389,  2, 0
33.621945,  2, 0
45.043333,  2, 0
27.75,  2, 0
28.7775,  2, 0
45.998611,  2, 0
39.325556,  2, 0
47.409167,  2, 0
42.761944,  2, 0
26.233056,  2, 0
44.859722,  2, 0
30.073334,  2, 0
42.998055,  2, 0
41.344166,  2, 0
39.908889,  2, 0
33.683333,  2, 0
43.9675,  2, 0
61.175278,  2, 0
63.930278,  2, 0
35.9475,  2, 0
29.506111,  2, 0
40.807777,  2, 0
39.733889,  2, 0
32.683333,  2, 0
47.677778,  2, 0
44.480278,  2, 0
57.486666,  2, 0
32.733611,  1, 0
42.422223,  2, 0
41.7425,  2, 0
43.25,  2, 0
32.836389,  2, 0
60.763889,  2, 0
35.210556,  2, 0
40.729445,  2, 0
38.984444,  2, 0
41.264722,  2, 0
36.2925,  2, 0
29.533889,  2, 0
43.202778,  2, 0
37.757222,  2, 0
-27.33,  3, 0
43.167778,  2, 0
32.9875,  2, 0
40.451667,  2, 0
27.922223,  3, 0
29.013611,  2, 0
18.201667,  2, 0
41.422778,  3, 0
32.954722,  3, 0
42.5925,  2, 0
40.723889,  2, 0
35.019723,  2, 0
-17.770834,  3, 0
61.413333,  2, 0
42.2,  2, 0
35.850278,  3, 0
41.21,  2, 0
61.213611,  2, 0
37.746666,  2, 0
43.650278,  3, 0
38.844722,  2, 0
-38.311389,  3, 0
38.924445,  2, 0
46.2575,  3, 0
64.385,  2, 0
40.276667,  2, 0
47.719167,  3, 0
39.899722,  2, 0
47.866111,  3, 0
64.6,  2, 0
39.943889,  2, 0
42.000556,  2, 0
32.656389,  3, 0
36.705556,  2, 0
33.527223,  2, 0
39.567778,  2, 0
28.200833,  2, 0
40.596666,  3, 0
44.018056,  2, 0
41.113333,  2, 0
37.828611,  2, 0
38.805833,  2, 0
41.708611,  2, 0
35.097777,  3, 0
39.192222,  2, 0
43.582778,  2, 0
36.406944,  2, 0
41.921389,  2, 0
32.557222,  3, 0
39.896944,  3, 0
45.883333,  2, 0
42.689444,  2, 0
64.818334,  2, 0
60.017778,  2, 0
45,  2, 0
45.9425,  2, 0
33.233333,  3, 0
37.278334,  2, 0
27.4725,  3, 0
39.515278,  1, 0
40.849166,  2, 0
45.866111,  2, 0
25.998333,  2, 0
39.526111,  2, 0
42.909722,  2, 0
29.988889,  2, 0
50.15,  2, 0
61.214444,  2, 0
60.75,  2, 0
41.771945,  2, 0
47.353056,  2, 0
43.163056,  2, 0
46.875834,  2, 0
33.9225,  2, 0
35.849722,  3, 0
43.561111,  2, 0
29.355556,  1, 0
33.883333,  2, 0
25.8425,  2, 0
33.028056,  3, 0
45.323611,  2, 0
35.61,  2, 0
37.984166,  3, 0
42.579167,  2, 0
61.394444,  2, 0
42.288889,  2, 0
38.9725,  2, 0
44.823056,  2, 0
41.028611,  3, 0
44.224723,  2, 0
45.901667,  2, 0
28.867778,  2, 0
59.933056,  2, 0
40.000833,  2, 0
38.668611,  2, 0
34.46,  2, 0
62.3125,  2, 0
31.539444,  2, 0
34.608889,  2, 0
33.983333,  2, 0
36.584444,  2, 0
35.617223,  2, 0
32.566667,  2, 0
39.103333,  2, 0
40.723889,  2, 0
45.216389,  2, 0
35.080556,  2, 0
29.7275,  2, 0
21.105278,  2, 0
42.871667,  2, 0
43.090277,  2, 0
25.647777,  2, 0
60.516667,  2, 0
44.880556,  1, 0
48.575834,  2, 0
68.118056,  2, 0
64.036944,  2, 0
29.338889,  2, 0
45.385555,  2, 0
40.163056,  2, 0
27.381111,  2, 0
38.213056,  2, 0
26.197222,  2, 0
40.35,  2, 0
-23.85,  1, 0
34.885833,  2, 0
60.3325,  2, 0
33.963611,  3, 0
40.712222,  2, 0
35.9075,  2, 0
37.835,  2, 0
20.898611,  2, 0
40.104167,  2, 0
39.749166,  2, 0
43.316389,  2, 0
33.038333,  2, 0
60.531667,  2, 0
19.333333,  2, 0
43.984444,  2, 0
37.127778,  2, 0
61.401111,  2, 0
40.516389,  2, 0
42.790555,  2, 0
32.827223,  2, 0
40.505278,  3, 0
35.014722,  3, 0
39.078056,  2, 0
33.817778,  2, 0
33.875556,  3, 0
-12.191111,  2, 0
29.136944,  2, 0
47.989722,  3, 0
37.960278,  2, 0
38.096111,  2, 0
33.339166,  2, 0
63.283333,  2, 0
64,  2, 0
-2.216667,  3, 0
34.265556,  2, 0
42.114167,  2, 0
35.816389,  2, 0
32.751667,  2, 0
40.301389,  3, 0
41.991944,  2, 0
27.218056,  2, 0
29.533333,  2, 0
46.034722,  2, 0
46.207778,  2, 0
35.436111,  2, 0
34.605556,  2, 0
43.8775,  2, 0
25.416667,  2, 0
29.338333,  2, 0
55.566667,  2, 0
29.978334,  2, 0
40.442777,  2, 0
33.601389,  2, 0
64.733333,  2, 0
33.024167,  2, 0
48.153056,  2, 0
33.172778,  2, 0
58.901667,  2, 0
31.020278,  2, 0
40.215278,  3, 0
43.484444,  2, 0
28.620278,  2, 0
30.741666,  2, 0
42.962778,  2, 0
41.366111,  2, 0
51.493611,  2, 0
59.005556,  2, 0
21.388333,  2, 0
39.756111,  2, 0
36.921945,  2, 0
30.476945,  3, 0
35.9475,  2, 0
36.034722,  2, 0
39.7125,  2, 0
53.456389,  2, 0
38.096111,  1, 0
42.439722,  2, 0
40.108889,  2, 0
40.586389,  2, 0
37.699444,  2, 0
37.251667,  2, 0
40.288333,  2, 0
34.750833,  3, 0
59.368889,  2, 0
33.983333,  2, 0
33.685277,  2, 0
37.856667,  2, 0
61.186944,  2, 0
46.348611,  2, 0
39.223334,  3, 0
38.498333,  2, 0
38.316945,  2, 0
22.081945,  2, 0
29.521667,  2, 0
26.378611,  2, 0
36.129723,  2, 0
35.586944,  3, 0
35.16,  2, 0
44.926111,  2, 0
35.617223,  2, 0
42.804444,  3, 0
39.638889,  2, 0
34.873611,  2, 0
35.038611,  2, 0
60.766667,  2, 0
36.741666,  2, 0
40.536666,  2, 0
13.933333,  3, 0
45.449166,  2, 0
41.519723,  2, 0
34.675556,  2, 0
65.830556,  2, 0
40.885277,  2, 0
38.940555,  2, 0
38.833333,  2, 0
44.888889,  2, 0
41.736111,  2, 0
43.752222,  2, 0
35.952222,  2, 0
41.433333,  2, 0
39.32,  2, 0
40.310278,  2, 0
35.9475,  2, 0
10.316667,  3, 0
36.269167,  2, 0
49.435,  1, 0
35.710278,  3, 0
47.293333,  2, 0
39.942777,  2, 0
31.3025,  2, 0
36.893611,  3, 0
42.267223,  2, 0
41.784166,  2, 0
42.808611,  2, 0
47.842777,  2, 0
42.723611,  2, 0
27.262778,  2, 0
37.6925,  2, 0
31.776111,  3, 0
42.572223,  2, 0
26.163333,  3, 0
36.884444,  2, 0
44.383334,  3, 0
35.416111,  2, 0
56.913611,  2, 0
29.882223,  2, 0
42.460556,  2, 0
46.531945,  2, 0
38.191944,  2, 0
37.185833,  2, 0
30.6375,  2, 0
40.617223,  2, 0
37.203056,  2, 0
37.284722,  2, 0
48.542777,  3, 0
37.988055,  2, 0
44.926111,  2, 0
33.013889,  2, 0
52.617223,  3, 0
33.894444,  2, 0
45.540555,  2, 0
33.269167,  2, 0
-17.666667,  2, 0
38.455833,  2, 0
45.169445,  2, 0
33.268334,  3, 0
37.380556,  2, 0
31.431111,  2, 0
39.410556,  2, 0
48.630556,  2, 0
39.785277,  2, 0
45.078056,  2, 0
38.049444,  3, 0
41.2475,  2, 0
32.985833,  2, 0
29.533889,  2, 0
36.217778,  2, 0
42.778611,  2, 0
44.926111,  2, 0
46.926945,  2, 0
40.799722,  2, 0
42.460278,  2, 0
41.834722,  2, 0
47.852222,  3, 0
34.898889,  2, 0
35.213611,  1, 0
39.609444,  2, 0
64.302222,  2, 0
40.977778,  2, 0
39.719723,  2, 0
34.058889,  2, 0
46.466667,  2, 0
-0.753333,  2, 0
33.281667,  2, 0
38.570556,  2, 0
32.528334,  2, 0
40.163611,  3, 0
34.291111,  2, 0
35.855278,  2, 0
40.217223,  2, 0
36.238611,  2, 0
40.134444,  2, 0
34.333056,  2, 0
39.659167,  2, 0
40.8,  2, 0
64.541666,  2, 0
61.756944,  2, 0
26.785,  2, 0
45.854167,  2, 0
46.883056,  2, 0
42.898333,  3, 0
49.889444,  2, 0
47.267778,  2, 0
34.124723,  2, 0
39.213333,  3, 0
31.747777,  3, 0
40.626667,  2, 0
32.931111,  2, 0
31.3575,  3, 0
33.049722,  2, 0
41.411111,  3, 0
47.184444,  3, 0
62.320556,  2, 0
27.801389,  2, 0
34.945277,  2, 0
48.806944,  2, 0
27.059722,  2, 0
38.473889,  2, 0
37.511667,  2, 0
28.620278,  2, 0
48.060556,  2, 0
33.466667,  2, 0
40.306389,  2, 0
40.252778,  2, 0
35.328056,  2, 0
33.717223,  2, 0
33.420278,  2, 0
42.774167,  2, 0
34.915833,  2, 0
36.698611,  2, 0
62.164722,  2, 0
38.283333,  3, 0
43.558056,  2, 0
39.383611,  2, 0
33.420834,  2, 0
-10.373056,  2, 0
27.988889,  2, 0
34.768889,  2, 0
33.982223,  2, 0
31.785277,  3, 0
32.444166,  3, 0
13.483889,  1, 0
44.5675,  2, 0
34.629167,  2, 0
28.473611,  2, 0
36.233333,  2, 0
38.852222,  2, 0
45.1875,  2, 0
37.566667,  2, 0
47.572778,  2, 0
40.204722,  2, 0
48.413056,  2, 0
41.701389,  2, 0
26.918889,  2, 0
29.646389,  2, 0
34.898889,  2, 0
61.433889,  2, 0
49.961111,  3, 0
61.581667,  2, 0
42.543055,  3, 0
59.204444,  3, 0
38.918056,  2, 0
43.984444,  2, 0
33.171945,  2, 0
47.53,  2, 0
41.263056,  2, 0
43.984444,  2, 0
30.370834,  2, 0
50.874445,  2, 0
58.333333,  2, 0
39.451389,  2, 0
39.32,  2, 0
-39.5,  2, 0
28.5375,  2, 0
41.610278,  2, 0
40.089722,  2, 0
41.153333,  2, 0
42.388333,  2, 0
37.693333,  3, 0
40.247222,  2, 0
38.377778,  2, 0
35.081389,  3, 0
60.666667,  2, 0
40.249444,  2, 0
40.612222,  2, 0
33.882223,  3, 0
34.720278,  3, 0
47.6025,  2, 0
33.688055,  2, 0
38.276389,  3, 0
38.257778,  2, 0
43.581389,  2, 0
46.497222,  3, 0
43.104722,  2, 0
36.435555,  2, 0
61.563889,  2, 0
44.913889,  2, 0
45.551111,  2, 0
60.474723,  2, 0
35.972778,  2, 0
47.011944,  2, 0
34.018611,  2, 0
37.726667,  2, 0
41.520556,  3, 0
37.624445,  2, 0
41.307222,  2, 0
21.033333,  2, 0
46.353611,  2, 0
33.925,  2, 0
36.08,  1, 0
38.359722,  3, 0
26.914167,  2, 0
42.254167,  2, 0
32.5075,  2, 0
35.946944,  2, 0
0.023334,  2, 0
40.574723,  2, 0
41.2825,  2, 0
11.868889,  2, 0
47.386666,  2, 0
35.232778,  2, 0
38.521945,  2, 0
31.891944,  3, 0
31.294722,  2, 0
39.111111,  3, 0
40.2325,  2, 0
33.893333,  2, 0
39.185555,  2, 0
44.635277,  2, 0
10.290277,  3, 0
42.409167,  2, 0
35.616945,  2, 0
39.916945,  2, 0
57.75,  2, 0
33.531389,  2, 0
39.166667,  2, 0
35.822778,  2, 0
40.186944,  2, 0
18.575556,  2, 0
37.975,  3, 0
34.2725,  3, 0
35.200833,  3, 0
57.566667,  2, 0
32.621111,  2, 0
32.379723,  3, 0
36.934722,  2, 0
56.95,  2, 0
46.643333,  2, 0
30.151944,  2, 0
35.145,  2, 0
25.623889,  2, 0
39.916667,  2, 0
33.991389,  2, 0
34.800278,  2, 0
38.376667,  2, 0
42.659444,  2, 0
51.065278,  2, 0
39.483333,  2, 0
45.861944,  2, 0
38.801389,  2, 0
47.533333,  2, 0
47.327778,  2, 0
37.3575,  2, 0
-28,  3, 0
40.959167,  2, 0
40.491389,  2, 0
39.567223,  2, 0
32.851667,  2, 0
38.211389,  2, 0
35.486111,  2, 0
45.808611,  2, 0
44.959167,  2, 0
32.809444,  2, 0
46.926111,  2, 0
44.9975,  2, 0
45.225556,  2, 0
77.007222,  2, 0
31.8,  1, 0
30.6375,  3, 0
36.226667,  2, 0
33.460833,  2, 0
36.633333,  2, 0
40.969445,  2, 0
33.059722,  2, 0
26.800278,  2, 0
38.922223,  2, 0
48.291944,  2, 0
41.874445,  2, 0
35.728056,  2, 0
37.301667,  2, 0
38.545,  2, 0
26.043889,  2, 0
36.894722,  2, 0
33.145277,  2, 0
39.025,  3, 0
27.435,  3, 0
38.955,  2, 0
45.129167,  2, 0
37.831945,  3, 0
34.816945,  2, 0
35.458333,  2, 0
46.584166,  2, 0
45.865,  2, 0
36.268334,  2, 0
41.701389,  2, 0
36.056667,  2, 0
38.8,  2, 0
-23.55,  3, 0
34.376945,  2, 0
43.066667,  2, 0
40.996389,  2, 0
26.741944,  2, 0
60.216945,  2, 0
38.9625,  2, 0
42.404722,  2, 0
37.724445,  2, 0
26.0725,  1, 0
43.313889,  2, 0
40.483889,  2, 0
43.029167,  2, 0
38.901667,  2, 0
28.011389,  3, 0
32.036389,  2, 0
36.027778,  2, 0
35.510556,  2, 0
37.557778,  2, 0
32.441111,  2, 0
61.484166,  2, 0
33.619167,  2, 0
40.093889,  2, 0
38.741944,  2, 0
41.9575,  2, 0
42.259722,  2, 0
59.908333,  2, 0
33.946666,  2, 0
40.633889,  2, 0
34.328334,  2, 0
30.238889,  2, 0
40.785,  1, 0
39.858611,  1, 0
34.606667,  2, 0
61.208056,  2, 0
33.5525,  2, 0
47.516667,  2, 0
48.955833,  2, 0
30.536111,  2, 0
35.086944,  2, 0
41.887222,  2, 0
32.508611,  2, 0
43.052778,  2, 0
38.236389,  2, 0
62.323056,  2, 0
32.163611,  2, 0
30.974723,  2, 0
33.160833,  3, 0
33.939444,  2, 0
29.959167,  2, 0
31.577778,  2, 0
61.983889,  2, 0
33.666667,  1, 0
33.456389,  2, 0
47.791111,  2, 0
36.952222,  3, 0
33.208333,  2, 0
30.3525,  2, 0
35.1775,  2, 0
32.976111,  3, 0
35.080278,  2, 0
41.320556,  3, 0
41.691389,  2, 0
62.084166,  2, 0
46.418611,  2, 0
26.589166,  2, 0
38.211389,  2, 0
32.889722,  2, 0
35.066111,  2, 0
35.607222,  2, 0
61.936944,  2, 0
61.428611,  2, 0
28.289722,  2, 0
34.003611,  2, 0
42.529167,  2, 0
32.635277,  2, 0
47.869445,  2, 0
45.396666,  2, 0
38.750278,  2, 0
32.483611,  2, 0
41.265278,  2, 0
27.727223,  3, 0
39.196666,  2, 0
61.650556,  2, 0
37.418056,  3, 0
41.439166,  2, 0
40.024445,  2, 0
43.778889,  2, 0
-45.566667,  3, 0
29.039722,  2, 0
35.954167,  2, 0
30.277778,  2, 0
37.088055,  2, 0
33.8975,  2, 0
33.89,  2, 0
63.324445,  2, 0
38.66,  2, 0
-33.798889,  3, 0
43.769723,  2, 0
36.066667,  2, 0
34.376945,  2, 0
37.151389,  2, 0
35.395555,  2, 0
60.903056,  2, 0
38.707222,  2, 0
35.374723,  2, 0
39.861667,  1, 0
32.0425,  2, 0
37.261944,  2, 0
61.581667,  2, 0
37.552778,  2, 0
46.901667,  3, 0
42.910833,  3, 0
36.1075,  3, 0
40.384444,  2, 0
37.547222,  3, 0
41.604722,  2, 0
42.176667,  2, 0
43.386666,  2, 0
35.045833,  2, 0
28.186111,  2, 0
48.708056,  2, 0
33.755,  2, 0
34.1,  2, 0
26.068611,  2, 0
40.428334,  2, 0
32.411389,  2, 0
38.333333,  2, 0
32.023611,  3, 0
34.497777,  2, 0
64.541666,  2, 0
43.457222,  2, 0
34.895555,  1, 0
61.215833,  2, 0
45.061667,  2, 0
34.666667,  2, 0
41.554167,  2, 0
60.378611,  2, 0
32.542777,  2, 0
34.654444,  2, 0
39.109722,  2, 0
47.738611,  3, 0
28.533334,  2, 0
35.761111,  2, 0
37.550555,  2, 0
22.102778,  2, 0
34.225,  2, 0
18.135277,  2, 0
48.166667,  2, 0
44.244722,  2, 0
35.304444,  2, 0
45.225834,  2, 0
26.785,  2, 0
26.683056,  2, 0
42.796111,  2, 0
44.166389,  2, 0
34.129167,  2, 0
39.015556,  2, 0
40.777223,  2, 0
30.336389,  2, 0
38.567778,  2, 0
43.581389,  2, 0
40.145833,  3, 0
39.448055,  2, 0
31.233334,  2, 0
43.2425,  2, 0
59.643333,  2, 0
21.099722,  3, 0
41.415278,  3, 0
34.676389,  2, 0
36.709444,  2, 0
38.570556,  2, 0
30.384166,  2, 0
38.662222,  2, 0
38.784166,  2, 0
61.572778,  2, 0
46.883611,  2, 0
37.984444,  2, 0
36.763333,  2, 0
38.695277,  2, 0
39.674723,  2, 0
37.618889,  2, 0
34.87,  2, 0
30.218889,  2, 0
46.839166,  2, 0
36.475278,  2, 0
-10.031111,  2, 0
33.607778,  2, 0
46.877223,  2, 0
29.506944,  3, 0
33.875556,  2, 0
38.838055,  2, 0
41.331389,  2, 0
35.990277,  2, 0
26.262222,  2, 0
35.226389,  3, 0
34.566945,  2, 0
38.940555,  2, 0
61.416389,  2, 0
64.512222,  2, 0
42.883611,  2, 0
36.368889,  2, 0
37.503056,  2, 0
38.919167,  2, 0
30,  3, 0
33.866667,  3, 0
43.540833,  2, 0
58.75,  2, 0
37.679167,  2, 0
35.964444,  2, 0
41.823889,  2, 0
44.128611,  1, 0
40.333889,  2, 0
47.323334,  2, 0
34.273611,  2, 0
33.171945,  2, 0
30.778334,  2, 0
39.200556,  2, 0
48.886666,  2, 0
61.616389,  2, 0
37.588889,  2, 0
42.597222,  2, 0
28.8375,  3, 0
41.2,  2, 0
33.485555,  2, 0
33.111944,  2, 0
45.154167,  2, 0
42.951111,  2, 0
44.899722,  2, 0
33.460833,  2, 0
45.424723,  2, 0
33.036944,  2, 0
60.49,  2, 0
41.691111,  2, 0
32.116667,  3, 0
34.316667,  2, 0
39.486111,  1, 0
27.986666,  2, 0
40.328611,  2, 0
40.150556,  2, 0
32.826111,  2, 0
30.260556,  2, 0
44.669167,  3, 0
41.392777,  2, 0
44.865833,  2, 0
39.256389,  2, 0
58.962778,  2, 0
45.0675,  2, 0
62.318889,  2, 0
40.23,  2, 0
33.897777,  2, 0
32.535555,  2, 0
45.583333,  2, 0
33.191111,  1, 0
38.842222,  2, 0
32.476945,  3, 0
37.141944,  2, 0
40.086111,  2, 0
-32.933333,  2, 0
28.793333,  2, 0
33.611667,  2, 0
59.777778,  2, 0
33.311944,  2, 0
52.031667,  2, 0
39.541389,  2, 0
44.083333,  2, 0
