@relation 'AT: 2016_New_Coder_Survey.arff-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.EM -I 100 -N 2 -X 10 -max -1 -ll-cv 1.0E-6 -ll-iter 1.0E-6 -M 1.0E-6 -K 10 -num-slots 1 -S 100'

@attribute '0.72 Income+0.685Age+0.093IsSoftwareDev-0.062IsEthnicMinority' numeric
@attribute -0.767IsSoftwareDev+0.568IsEthnicMinority+0.274Age-0.113Income numeric
@attribute Gender numeric
@attribute cluster {cluster1,cluster2}

@data
2.159466,1.132044,0,cluster2
-0.396364,0.067321,1,cluster2
0.568427,0.247145,1,cluster2
-0.779605,0.268927,1,cluster2
-0.961422,0.061181,1,cluster2
-0.489278,1.446264,1,cluster2
-1.426762,-1.559248,1,cluster1
-0.72325,1.577304,1,cluster2
1.109359,0.351523,0,cluster2
-0.270869,0.472805,0,cluster2
-0.436588,0.215309,1,cluster2
-1.103702,-1.37358,1,cluster1
-1.179393,1.506905,1,cluster2
-0.328896,-0.035807,1,cluster2
-0.202178,0.556534,1,cluster2
-0.077131,1.94864,1,cluster2
0.568427,0.247145,1,cluster2
-0.000939,1.417164,1,cluster2
0.160798,0.263629,1,cluster2
0.389652,-1.370845,1,cluster1
-1.127959,-1.417022,1,cluster1
-0.541871,1.312785,0,cluster2
-0.178097,0.41107,1,cluster2
0.672575,-0.942736,1,cluster2
-0.674857,0.06362,0,cluster2
0.663881,-0.143758,1,cluster2
-0.107022,-1.623841,1,cluster1
-1.612438,-1.577458,1,cluster1
-0.868474,0.188352,1,cluster2
-0.930351,-1.58961,1,cluster1
-0.020581,0.528148,0,cluster2
2.594896,2.097766,1,cluster2
-0.872553,0.141756,1,cluster2
3.041939,-0.7463,1,cluster2
-1.547914,-1.634777,1,cluster1
-0.892828,1.509345,1,cluster2
0.734267,2.105207,0,cluster2
0.027835,1.979466,1,cluster2
2.449355,1.837116,1,cluster2
1.249345,-1.363526,1,cluster1
-0.897848,-1.358524,0,cluster1
-0.009819,-1.261169,1,cluster1
-0.371757,0.488575,0,cluster2
0.426147,-1.187616,1,cluster1
-0.954389,-1.39692,1,cluster1
-0.707151,1.527554,1,cluster2
-0.977618,1.475365,0,cluster2
0.297961,0.194956,1,cluster2
3.38524,1.312958,1,cluster2
-0.678718,0.253157,1,cluster2
-0.699212,1.384613,0,cluster2
1.331881,1.964559,1,cluster2
-1.11809,-1.654731,1,cluster1
4.8025,0.482735,1,cluster2
-0.546672,-1.318951,1,cluster1
-0.866422,1.69415,0,cluster2
0.31826,1.792368,1,cluster2
0.044031,0.565282,1,cluster2
-0.755348,0.312369,1,cluster2
-0.228009,-0.051577,1,cluster2
-1.354839,0.169911,1,cluster2
-0.925025,1.608844,1,cluster2
1.279595,1.127879,0,cluster2
0.544389,0.439835,1,cluster2
-0.72419,-1.24397,1,cluster1
0.463241,-0.019813,1,cluster2
0.165096,0.546357,1,cluster2
-0.125645,1.861757,1,cluster2
-0.194117,2.01416,1,cluster2
0.06399,0.325995,0,cluster2
-1.704227,1.352777,0,cluster2
0.415385,0.601701,1,cluster2
0.21747,0.443704,1,cluster2
-0.900768,1.652286,0,cluster2
-0.505376,1.496014,0,cluster2
-0.23105,1.358666,1,cluster2
3.869817,0.108959,1,cluster2
0.270063,0.577183,1,cluster2
0.268587,-1.351921,1,cluster1
-0.618185,0.243695,1,cluster2
-1.065655,-1.473994,1,cluster1
0.07497,-1.227189,1,cluster1
-0.675896,-1.393219,1,cluster1
0.252269,-1.538303,1,cluster1
1.065363,0.7835,0,cluster2
-0.48112,1.539456,1,cluster2
0.499136,-0.821159,1,cluster2
0.551193,0.20449,1,cluster2
0.495997,1.953519,0,cluster2
-0.25692,0.281691,1,cluster2
0.580227,-0.085333,1,cluster2
-0.848296,0.185198,1,cluster2
-0.324129,0.05603,1,cluster2
0.931525,1.554807,0,cluster2
-0.017758,-1.118228,1,cluster1
-0.925244,1.372712,1,cluster2
-0.153884,0.407285,0,cluster2
-0.545634,0.137888,1,cluster2
-0.784723,-1.234508,1,cluster1
1.875066,-1.225169,1,cluster2
-1.845469,1.374855,1,cluster2
0.484295,0.921562,1,cluster2
0.072051,1.783621,1,cluster2
-0.795801,1.683111,1,cluster2
-0.509237,1.685551,0,cluster2
-1.591101,1.476794,1,cluster2
1.76602,-1.30259,0,cluster1
-0.946581,-1.68154,1,cluster1
-0.259069,0.140327,0,cluster2
-0.958381,-1.349062,1,cluster1
-0.360055,1.520531,1,cluster2
-1.087604,-1.42333,1,cluster1
0.41755,-1.753072,0,cluster1
0.229708,0.583491,0,cluster2
-0.760685,-1.427198,1,cluster1
-0.942282,-1.398812,1,cluster1
-0.942282,-1.398812,1,cluster1
-0.743427,1.580458,1,cluster2
-0.80816,-0.057243,1,cluster2
-0.73925,0.262619,1,cluster2
-0.462102,-1.521104,1,cluster1
1.590197,0.937628,1,cluster2
-0.970386,-1.347186,1,cluster1
-0.63962,-1.446122,1,cluster1
0.952019,0.423351,0,cluster2
-0.669661,-1.394193,0,cluster1
0.536231,0.346644,1,cluster2
-1.038052,0.120393,1,cluster2
1.872463,0.657339,1,cluster2
-0.626344,0.150504,0,cluster2
-1.53455,0.056302,1,cluster2
0.078514,-0.288424,1,cluster2
1.747319,0.629668,1,cluster2
-1.497437,-0.136548,1,cluster2
2.129994,0.949602,1,cluster2
0.187877,-1.339305,1,cluster1
-1.027072,-1.432792,1,cluster1
0.084167,0.322841,1,cluster2
-0.813059,-1.324545,1,cluster1
-1.051329,-1.476233,0,cluster1
-1.744484,-0.005349,1,cluster2
0.38683,0.275531,1,cluster2
-0.275168,0.190077,1,cluster2
1.358829,-0.813841,1,cluster2
0.002102,0.00692,0,cluster2
0.164877,0.310225,1,cluster2
-0.089491,0.208286,1,cluster2
1.976295,0.59576,1,cluster2
-0.72033,-1.433506,1,cluster1
-0.167476,-0.061039,1,cluster2
2.66233,0.488524,1,cluster2
-0.460844,0.171867,1,cluster2
-0.872651,1.506191,0,cluster2
-0.534434,-1.179164,1,cluster1
1.068185,-0.862876,1,cluster2
-0.195277,-1.043246,1,cluster2
-0.72325,1.577304,1,cluster2
0.859071,0.29618,0,cluster2
-1.025815,0.26018,1,cluster2
0.536231,0.346644,1,cluster2
0.354765,0.51671,1,cluster2
-1.296281,0.207991,1,cluster2
-1.050071,0.216738,1,cluster2
-1.19571,1.320522,0,cluster2
-0.748447,-1.287411,1,cluster1
-0.162042,0.314094,1,cluster2
0.661058,1.502618,1,cluster2
-0.343859,0.106347,1,cluster2
-1.017875,0.117239,1,cluster2
-0.971136,-1.394302,0,cluster1
-0.671816,-1.346623,0,cluster1
-0.872553,0.141756,1,cluster2
-0.5877,0.475096,1,cluster2
-0.610027,0.336886,1,cluster2
0.42969,-0.248851,1,cluster2
0.709572,1.589501,1,cluster2
0.398849,0.179186,1,cluster2
-0.579087,-1.455584,1,cluster1
-0.179179,-1.092996,1,cluster1
-0.2996,-0.042271,0,cluster2
1.606296,0.887878,1,cluster2
-1.655615,0.075226,0,cluster2
1.246742,0.518982,0,cluster2
-0.81996,0.275235,1,cluster2
-0.125766,0.26119,1,cluster2
-0.420489,0.165559,0,cluster2
-0.408471,0.069214,0,cluster2
0.096186,0.226496,1,cluster2
-0.468784,0.314808,0,cluster2
-0.118865,-1.33859,1,cluster1
0.325259,-1.171846,1,cluster1
0.076447,0.701915,1,cluster2
-0.311662,0.006848,1,cluster2
-1.062407,1.441385,0,cluster2
0.06399,0.325995,1,cluster2
-0.717889,0.448213,1,cluster2
0.588824,0.480123,1,cluster2
0.978879,-1.415716,0,cluster1
-0.109328,2.048139,1,cluster2
0.326297,0.284993,1,cluster2
-0.202714,1.448704,0,cluster2
0.414128,-1.091271,0,cluster1
0.034834,-0.984749,1,cluster2
-0.663974,-0.12513,1,cluster2
-1.198581,-1.405983,1,cluster1
-0.191636,-1.468915,1,cluster1
3.069083,-0.47249,1,cluster2
-0.686657,0.396098,0,cluster2
-0.121687,0.307786,0,cluster2
-0.41641,0.212155,1,cluster2
0.0022,-1.357514,1,cluster1
0.726108,2.012016,0,cluster2
1.250602,0.329445,0,cluster2
0.778799,0.781061,1,cluster2
0.899864,0.762137,0,cluster2
-0.472644,0.504345,1,cluster2
1.939459,-1.424167,1,cluster1
-0.88175,-1.408274,1,cluster1
-2.015001,-0.19923,0,cluster2
0.30938,-0.885964,0,cluster2
-1.062407,1.441385,1,cluster2
1.282701,1.59438,1,cluster2
4.673114,-0.103842,1,cluster2
1.052087,-0.813126,0,cluster2
-0.173517,0.126954,1,cluster2
0.563529,-1.020158,1,cluster2
-0.698895,0.256311,0,cluster2
-0.724409,-1.480102,1,cluster1
1.065363,0.7835,1,cluster2
-0.522096,0.275908,0,cluster2
-0.45018,-0.253015,1,cluster2
-1.017753,1.717805,1,cluster2
-0.417448,-1.244684,1,cluster1
0.528194,1.85402,1,cluster2
0.14062,0.266783,1,cluster2
-0.723283,0.07119,1,cluster2
0.201372,0.493454,1,cluster2
0.60922,0.713101,1,cluster2
0.704552,-1.278368,0,cluster1
2.380883,1.989519,0,cluster2
-1.288341,0.06505,1,cluster2
-1.19156,1.508807,0,cluster2
1.027173,-1.564965,1,cluster1
-0.791843,0.12914,1,cluster2
-0.832198,0.135448,1,cluster2
-0.022057,-1.400956,1,cluster1
2.085438,-0.691253,1,cluster2
-0.057294,0.108787,0,cluster2
-0.057173,1.709354,0,cluster2
-0.270869,0.472805,1,cluster2
1.722746,1.714528,0,cluster2
0.413689,-1.563536,0,cluster1
2.635567,0.963156,1,cluster2
1.587966,-0.335438,1,cluster2
0.579627,-1.069907,1,cluster2
-0.537573,1.595513,1,cluster2
4.056589,1.307831,1,cluster2
0.108424,0.366283,1,cluster2
-1.477966,0.141924,0,cluster2
-1.304439,0.114799,1,cluster2
-0.615461,-0.038246,1,cluster2
0.4986,0.071011,1,cluster2
-1.111861,-1.466771,1,cluster1
-0.093132,0.633955,0,cluster2
-1.067427,-1.426484,1,cluster1
0.370951,0.561413,1,cluster2
-0.367994,1.663473,1,cluster2
-0.975371,0.252295,1,cluster2
0.696734,0.46514,1,cluster2
-0.62622,1.231503,1,cluster2
1.598259,2.395254,1,cluster2
-0.446004,-1.570854,1,cluster1
-0.977389,0.25261,1,cluster2
-0.146261,1.392646,0,cluster2
-0.105589,0.258036,1,cluster2
0.100484,0.509224,1,cluster2
-0.966539,-1.442254,1,cluster1
-0.902328,0.240877,1,cluster2
0.419026,0.176032,1,cluster2
-1.268261,1.42633,0,cluster2
0.091288,-1.040807,1,cluster2
0.713871,1.872229,0,cluster2
0.325259,-1.171846,1,cluster1
0.15568,-1.239805,0,cluster1
0.728809,-1.234926,1,cluster1
0.027495,0.142767,1,cluster2
-0.381392,-1.53372,1,cluster1
-0.771447,0.362119,0,cluster2
0.17984,0.168071,1,cluster2
0.451441,0.312665,1,cluster2
-1.262763,1.56717,1,cluster2
0.389652,-1.370845,1,cluster1
0.619763,-1.312348,1,cluster1
-0.24787,-1.176725,1,cluster1
-0.028739,0.434957,1,cluster2
0.891705,0.668945,1,cluster2
2.370907,-1.869475,1,cluster2
-0.081551,0.065345,1,cluster2
0.883985,1.048019,1,cluster2
-0.332659,-1.210705,0,cluster1
-1.273403,0.157181,1,cluster2
-0.384826,0.018285,0,cluster2
-0.263027,1.694298,0,cluster2
-1.118762,0.133009,0,cluster2
0.600964,1.984344,1,cluster2
-0.630423,0.103908,1,cluster2
1.275297,0.845151,1,cluster2
0.389652,-1.370845,1,cluster1
-0.372293,1.380744,1,cluster2
-1.343499,-0.113377,1,cluster2
-1.409406,0.083974,1,cluster2
-0.013898,-1.307764,1,cluster1
-0.327542,0.29273,1,cluster2
-0.226873,0.040828,0,cluster2
0.79364,-0.96166,1,cluster2
-1.074328,0.173296,1,cluster2
1.234406,1.743629,1,cluster2
-1.201651,-1.452736,1,cluster1
-1.102664,0.083259,1,cluster2
3.639608,1.414897,1,cluster2
0.749206,-1.001948,1,cluster2
0.538834,-1.535864,1,cluster1
0.417988,-1.280807,1,cluster1
1.798436,-1.165957,1,cluster2
-0.069236,1.758472,1,cluster2
-1.632616,-1.574304,1,cluster1
-0.463094,-0.250997,1,cluster2
-0.945105,0.247564,0,cluster2
-1.013893,1.528269,0,cluster2
0.939781,0.283564,1,cluster2
-0.339779,0.152943,1,cluster2
-1.134861,0.182758,1,cluster2
-0.743646,1.344325,1,cluster2
-0.529536,0.088138,1,cluster2
-0.993618,0.16068,1,cluster2
-0.191636,-1.468915,1,cluster1
0.098789,-1.656012,0,cluster1
-1.017875,0.117239,1,cluster2
0.389652,-1.370845,1,cluster1
0.661278,1.73875,1,cluster2
-0.610027,0.336886,1,cluster2
-0.421703,-1.480186,1,cluster1
2.170828,0.327301,1,cluster2
0.063771,0.089863,1,cluster2
0.233568,0.393954,1,cluster2
1.168635,-1.35091,1,cluster1
-0.990894,-0.121261,1,cluster2
-0.945105,0.247564,0,cluster2
-0.284364,-1.359954,1,cluster1
-1.272243,0.0153,1,cluster2
1.169454,-0.130204,1,cluster2
-0.684054,-1.48641,1,cluster1
0.802399,0.116105,1,cluster2
1.82043,2.596692,0,cluster2
-0.052996,0.391515,1,cluster2
-0.985679,0.017739,1,cluster2
-0.688134,-1.533006,1,cluster1
-1.050071,0.216738,1,cluster2
0.268368,-1.588053,0,cluster1
0.018736,-0.934999,1,cluster2
-0.250911,0.233518,1,cluster2
0.970939,-1.272775,1,cluster1
-1.251944,1.612713,1,cluster2
-0.881028,1.176867,0,cluster2
2.094635,0.858778,1,cluster2
-0.421747,-1.527412,1,cluster1
-1.389229,0.08082,1,cluster2
-0.288488,-1.453776,1,cluster1
-1.014878,-1.340231,1,cluster1
0.270298,-1.682821,1,cluster1
-1.61934,0.022322,1,cluster2
-0.182317,1.681682,1,cluster2
1.03577,-0.999509,0,cluster2
0.750365,2.055458,0,cluster2
-1.033973,0.166988,1,cluster2
-1.445682,0.136877,1,cluster2
0.019677,1.886274,0,cluster2
-0.704013,-1.247124,1,cluster1
1.811833,2.031236,1,cluster2
0.615586,0.005491,1,cluster2
-0.522634,-1.511642,1,cluster1
0.318358,0.427934,1,cluster2
-0.892828,1.509345,1,cluster2
2.376901,0.578489,1,cluster2
-0.873591,-1.315083,1,cluster1
-0.690956,0.11337,0,cluster2
0.704552,-1.278368,1,cluster1
-0.860315,0.281543,1,cluster2
-0.900889,0.051719,1,cluster2
1.327233,0.270233,1,cluster2
-0.662673,1.615068,1,cluster2
-1.655615,0.075226,1,cluster2
4.022162,0.134264,1,cluster2
-0.708092,-1.293719,1,cluster1
0.810679,1.809863,1,cluster2
-0.518555,-1.465046,0,cluster1
-0.642223,0.436386,1,cluster2
-0.5529,-1.506911,1,cluster1
0.083948,0.086709,1,cluster2
-0.081211,1.902044,1,cluster2
-0.046445,-1.586077,1,cluster1
-0.493041,0.271367,0,cluster2
-1.595181,1.430198,1,cluster2
-0.267107,1.647702,1,cluster2
-0.137785,0.357535,0,cluster2
1.104461,-0.915779,0,cluster2
0.466282,-1.430057,1,cluster1
-0.284364,-1.359954,1,cluster1
2.071036,1.523733,1,cluster2
1.2549,0.612173,1,cluster2
0.220511,-0.966539,0,cluster2
-0.195277,-1.043246,1,cluster2
-0.121785,1.67222,1,cluster2
-1.123978,-0.005992,0,cluster2
0.318358,0.427934,0,cluster2
-0.094925,-0.166846,1,cluster2
-0.474121,-1.424759,1,cluster1
-0.150121,1.582183,1,cluster2
-1.272243,0.0153,1,cluster2
1.247302,2.591813,0,cluster2
-0.868474,0.188352,0,cluster2
1.673291,-1.193628,1,cluster2
0.13676,0.45632,1,cluster2
-1.535808,-1.636669,1,cluster1
-1.426762,-1.559248,1,cluster1
0.500393,0.871813,1,cluster2
2.936534,-1.24939,1,cluster2
-0.833553,-0.193089,1,cluster2
1.069126,1.958398,0,cluster2
-0.18608,0.506784,0,cluster2
0.353639,-1.034582,1,cluster2
-0.053094,1.755949,1,cluster2
2.99289,0.058986,1,cluster2
0.556627,0.579623,0,cluster2
0.16748,-1.572283,1,cluster1
0.983177,-1.132988,1,cluster1
0.87937,1.893593,1,cluster2
-0.8161,0.085699,1,cluster2
-0.942282,-1.398812,1,cluster1
0.656979,1.456022,1,cluster2
-0.846147,0.326562,1,cluster2
-0.385252,-1.344184,1,cluster1
0.050494,-1.506763,1,cluster1
-0.965501,0.014585,1,cluster2
-1.490214,1.461024,1,cluster2
-0.662619,0.203407,1,cluster2
0.318358,0.427934,1,cluster2
0.633477,0.756543,1,cluster2
-0.949184,0.200968,1,cluster2
1.081364,2.098185,1,cluster2
1.246742,0.518982,1,cluster2
-0.2967,-0.135306,1,cluster2
3.723238,-1.608529,1,cluster2
-0.174061,0.410439,1,cluster2
0.358615,1.78606,1,cluster2
-0.150023,0.217748,1,cluster2
2.433792,0.994696,1,cluster2
-0.599362,-0.087996,1,cluster2
0.504034,0.446144,1,cluster2
0.006498,-1.074786,1,cluster1
0.490539,-1.386615,1,cluster1
0.476137,0.828371,0,cluster2
-1.570826,0.109206,1,cluster2
0.437946,-1.520094,1,cluster1
-0.034295,-1.540743,1,cluster1
-1.348971,1.438946,1,cluster2
-0.026136,-1.447551,1,cluster1
0.867351,1.989938,0,cluster2
-0.283205,1.697452,0,cluster2
1.166251,0.76773,1,cluster2
1.492513,0.055464,1,cluster2
0.171779,-1.289555,1,cluster1
-1.693246,-0.200407,1,cluster2
1.33583,0.835689,1,cluster2
0.643801,-1.505038,1,cluster1
-1.195491,1.556655,1,cluster2
1.290738,0.087005,1,cluster2
-1.583064,-0.030581,1,cluster2
0.357455,-1.271345,1,cluster1
0.130751,0.504493,1,cluster2
-1.53455,0.056302,1,cluster2
-0.429784,-0.020037,1,cluster2
-0.787545,0.411868,1,cluster2
1.27078,0.326291,1,cluster2
0.886052,0.05768,0,cluster2
-0.949184,0.200968,0,cluster2
-1.14688,0.279104,1,cluster2
0.546992,-1.442673,1,cluster1
-0.470041,-1.378163,1,cluster1
1.342195,0.128079,1,cluster2
-1.293546,-1.532838,0,cluster1
0.112284,0.176746,0,cluster2
2.740753,1.230114,0,cluster2
4.147184,-1.438631,1,cluster2
1.027173,-1.564965,1,cluster1
0.522955,-1.249982,1,cluster1
-0.214635,0.180615,1,cluster2
0.520133,0.396394,1,cluster2
-0.044935,1.849141,0,cluster2
0.903286,0.100335,0,cluster2
-0.829157,-1.274795,1,cluster1
2.844244,-0.668164,1,cluster2
0.152858,0.40657,0,cluster2
0.927981,0.616042,1,cluster2
0.758402,0.548082,1,cluster2
0.027495,0.142767,0,cluster2
0.082691,-1.606263,1,cluster1
-0.868474,0.188352,0,cluster2
0.24047,-1.205826,1,cluster1
-0.17428,0.174307,1,cluster2
-0.913946,-1.308775,1,cluster1
0.018298,-1.407264,0,cluster1
-0.359957,0.156097,1,cluster2
-0.813951,0.227063,0,cluster2
-0.671816,-1.346623,1,cluster1
-1.041556,-1.383294,1,cluster1
1.460876,2.227795,1,cluster2
0.500393,0.871813,1,cluster2
-1.273281,-1.441539,1,cluster1
1.250504,1.693879,1,cluster2
-0.129724,1.815161,1,cluster2
-1.127959,-1.417022,1,cluster1
1.315433,0.602711,1,cluster2
-0.711133,0.116524,1,cluster2
-0.470129,-1.472616,1,cluster1
0.728809,-1.234926,1,cluster1
0.567291,0.15474,1,cluster2
0.527034,-1.203386,1,cluster1
2.961951,1.851457,1,cluster2
-0.516026,0.511126,1,cluster2
-0.601868,0.430078,1,cluster2
-0.747409,0.169428,1,cluster2
0.421848,-1.470344,1,cluster1
0.417988,-1.280807,1,cluster1
0.475654,0.30888,1,cluster2
0.923683,0.333314,0,cluster2
-0.239711,-1.083534,1,cluster1
-0.918201,-1.544276,1,cluster1
-0.90475,0.241256,1,cluster2
1.008594,1.96786,0,cluster2
-0.428648,0.072368,1,cluster2
1.226345,0.286003,1,cluster2
-0.489278,1.446264,0,cluster2
1.787074,-0.361214,1,cluster2
-0.698993,1.620745,0,cluster2
0.960177,0.516542,0,cluster2
-0.202397,0.320402,1,cluster2
-0.852311,-0.09569,1,cluster2
-1.273281,-1.441539,1,cluster1
0.086858,-1.465214,1,cluster1
0.483638,0.213165,0,cluster2
-1.14688,0.279104,0,cluster2
-0.034295,-1.540743,1,cluster1
-0.533396,0.277675,1,cluster2
1.323494,2.060337,0,cluster2
-1.608544,-0.260881,1,cluster2
2.154129,-0.607523,1,cluster2
0.451441,0.312665,1,cluster2
-0.811899,1.732861,0,cluster2
2.330771,-1.627035,1,cluster2
0.151382,-1.522533,1,cluster1
0.484076,0.68543,1,cluster2
-0.575106,-0.044554,0,cluster2
-0.190476,1.588491,1,cluster2
-0.444844,1.486552,1,cluster2
0.539993,1.521542,1,cluster2
-1.027072,-1.432792,1,cluster1
-0.557653,0.234233,0,cluster2
-0.55891,-1.458738,1,cluster1
-0.0208,0.292016,0,cluster2
1.061065,0.500772,1,cluster2
0.895249,1.607711,1,cluster2
-1.039407,-0.208144,1,cluster2
2.918052,0.919,1,cluster2
-0.202714,1.448704,1,cluster2
0.284466,-1.637803,1,cluster1
0.171647,-1.431234,1,cluster1
-1.463037,-1.506344,1,cluster1
-1.288341,0.06505,1,cluster2
-0.125766,0.26119,1,cluster2
-0.425388,-1.101743,1,cluster1
0.031793,0.425495,1,cluster2
-0.222575,0.323556,1,cluster2
-1.241085,-1.541039,1,cluster1
2.094635,0.858778,1,cluster2
-0.121687,0.307786,1,cluster2
-0.589849,0.333732,0,cluster2
1.483316,-1.494566,1,cluster1
-1.039178,-1.430899,1,cluster1
-1.280182,0.158241,0,cluster2
-1.354089,-0.064489,1,cluster2
0.276429,-0.130427,1,cluster2
-1.038052,0.120393,1,cluster2
-0.739348,1.627053,0,cluster2
-0.405649,-1.577162,1,cluster1
1.749703,-1.488973,1,cluster1
0.474441,-1.336865,1,cluster1
-1.002815,-1.38935,1,cluster1
0.389652,-1.370845,1,cluster1
-1.264182,1.472926,1,cluster2
-0.231991,-1.462607,1,cluster1
-0.518872,-0.336744,0,cluster2
-0.670559,0.346348,1,cluster2
-1.04317,-1.383042,0,cluster1
0.696613,-1.135427,1,cluster1
-0.33956,0.389076,1,cluster2
2.376901,0.578489,1,cluster2
-0.304542,-1.3568,1,cluster1
0.034396,-1.457014,1,cluster1
0.268937,-0.974109,0,cluster2
-0.603344,-1.499026,1,cluster1
-0.115459,0.495745,1,cluster2
2.533803,0.034397,1,cluster2
-1.910071,-0.121166,1,cluster2
-1.697325,-0.247003,1,cluster2
-0.670778,0.110216,1,cluster2
0.120881,0.742202,1,cluster2
1.948656,0.125863,1,cluster2
3.553659,-1.676489,1,cluster2
-0.704329,-0.118822,1,cluster2
-0.013898,-1.307764,1,cluster1
-0.712171,-1.340315,1,cluster1
-0.880712,0.048565,0,cluster2
-0.682578,0.442694,1,cluster2
-0.775843,1.443825,1,cluster2
0.070891,-1.273785,1,cluster1
-0.89295,-0.091222,1,cluster2
0.132681,0.409724,1,cluster2
-1.219748,1.513213,1,cluster2
-0.396452,-0.027131,1,cluster2
0.276429,-0.130427,1,cluster2
-0.515757,-0.242765,1,cluster2
2.957531,-0.031838,1,cluster2
-0.381489,-0.169286,0,cluster2
-1.445682,0.136877,1,cluster2
-0.456984,-0.017669,0,cluster2
-0.012739,1.749641,1,cluster2
-0.449645,-1.145185,0,cluster1
-0.397578,-1.578423,1,cluster1
0.439642,0.645142,1,cluster2
2.893138,0.167161,1,cluster2
-0.389331,-1.390779,1,cluster1
-0.166219,1.631932,0,cluster2
-1.163294,1.457155,0,cluster2
0.675543,0.419334,1,cluster2
-0.286967,0.522555,1,cluster2
-0.171677,-1.708201,1,cluster1
-0.748447,-1.287411,1,cluster1
3.691699,-0.800633,1,cluster2
0.3171,-1.265037,1,cluster1
-0.139043,-1.335436,1,cluster1
-0.601868,0.430078,1,cluster2
0.754542,0.737619,1,cluster2
0.527034,-1.203386,1,cluster1
3.328885,0.004581,1,cluster2
-0.916987,0.101469,1,cluster2
-1.163197,0.092721,1,cluster2
-0.432465,0.309131,1,cluster2
0.403147,0.461914,1,cluster2
0.627824,0.145278,1,cluster2
-1.146977,1.643538,1,cluster2
-0.412648,1.387053,1,cluster2
-0.460942,1.536302,0,cluster2
-0.460844,0.171867,1,cluster2
0.177115,0.450012,1,cluster2
-0.17428,0.174307,1,cluster2
0.442245,-1.237366,0,cluster1
0.804548,0.257469,1,cluster2
-1.304439,0.114799,0,cluster2
1.698805,0.542785,0,cluster2
-1.04317,-1.383042,1,cluster1
-1.344892,1.485542,1,cluster2
-1.14688,0.279104,1,cluster2
-0.151159,0.125344,0,cluster2
0.072602,-1.604686,1,cluster1
1.295694,1.07813,1,cluster2
-0.57783,0.237387,1,cluster2
1.145854,0.534752,1,cluster2
1.691085,0.921858,1,cluster2
-0.457803,-1.238376,1,cluster1
-0.469003,0.078676,1,cluster2
-0.41255,0.022618,1,cluster2
0.69787,0.557544,1,cluster2
-0.469003,0.078676,1,cluster2
1.472116,-0.177514,1,cluster2
-0.311541,1.607415,0,cluster2
0.050494,-1.506763,1,cluster1
0.042457,0.000612,1,cluster2
0.185274,0.543203,1,cluster2
0.883985,1.048019,1,cluster2
0.540529,0.629372,1,cluster2
3.232296,0.303079,1,cluster2
2.326911,-1.437498,1,cluster2
1.541903,1.086877,0,cluster2
1.025008,0.789808,1,cluster2
-0.436904,1.343611,0,cluster2
1.601997,0.60515,1,cluster2
0.532492,2.136748,1,cluster2
-1.235748,0.198529,1,cluster2
-0.089491,0.208286,1,cluster2
0.05605,0.468936,0,cluster2
0.708412,-1.467905,0,cluster1
0.288667,0.00936,1,cluster2
-0.101291,0.540764,1,cluster2
-0.949184,0.200968,0,cluster2
-0.982637,-1.392504,1,cluster1
0.950981,-1.033488,1,cluster2
0.124644,1.9171,1,cluster2
-0.171556,-0.107635,1,cluster2
-0.0208,0.292016,1,cluster2
0.84749,0.86479,0,cluster2
-0.340096,1.281245,1,cluster2
0.040171,0.754818,1,cluster2
0.770421,0.451737,1,cluster2
-0.279345,1.507915,0,cluster2
-0.763507,0.219178,1,cluster2
-0.347817,1.660319,0,cluster2
1.517427,0.807303,0,cluster2
0.672575,-0.942736,1,cluster2
1.318036,-1.279797,1,cluster1
-0.529317,0.32427,1,cluster2
0.338316,0.188648,1,cluster2
-0.044935,1.849141,1,cluster2
2.642469,-0.636624,1,cluster2
0.447143,0.029937,1,cluster2
0.754235,0.407034,1,cluster2
0.738006,0.315104,1,cluster2
-0.74719,0.40556,1,cluster2
0.419683,0.884429,1,cluster2
-0.351896,1.613723,1,cluster2
0.483638,0.213165,1,cluster2
-0.518336,-1.228914,1,cluster1
1.061503,0.973037,1,cluster2
0.197074,0.210726,1,cluster2
2.357064,2.418342,0,cluster2
0.802399,0.116105,1,cluster2
-0.41641,0.212155,1,cluster2
0.078611,-1.652858,1,cluster1
0.169176,0.592953,0,cluster2
-0.295564,-0.042902,1,cluster2
0.24047,-1.205826,1,cluster1
-0.291266,0.239826,1,cluster2
-1.29242,0.018454,1,cluster2
1.443618,-0.779861,1,cluster2
-1.608457,-0.166428,1,cluster2
-0.562868,0.095233,1,cluster2
-0.392153,0.255597,0,cluster2
-0.787642,1.776303,1,cluster2
-1.474018,0.04684,1,cluster2
-0.259069,0.140327,1,cluster2
-0.873591,-1.315083,1,cluster1
-0.287503,1.414724,0,cluster2
-0.098688,-1.341744,1,cluster1
0.064209,0.562128,1,cluster2
0.24141,1.615448,0,cluster2
-1.188589,-0.043125,1,cluster2
-0.493401,1.352442,1,cluster2
-0.271088,0.236672,0,cluster2
