@relation 'AT: Aviation_Accident_Database_&_Synopses.arff-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R2'

@attribute '-0.707Latitude+0.707 Aircraft.Damage' numeric
@attribute ' Longitude' numeric

@data
2.322682,-4
1.411443,4
-0.65886,-5
-1.78967,-7
-0.48215,-4
0.431074,-4
1.825763,-5
0.362393,-4
1.843735,-5
-0.189126,-3
-1.469753,-7
1.300567,-5
-0.418385,-4
-0.676994,-6
-0.434843,-4
-1.117832,0
0.047425,-4
-0.099363,-6
-0.143952,-5
-0.79632,-5
0.01122,-5
-0.721892,-5
-1.581965,-7
-0.418027,-4
-0.708364,-5
-0.639227,0
1.183764,-4
-0.327694,-5
0.456795,-4
-0.153719,-4
0.268918,-4
-0.080284,-4
-0.086796,-4
0.207784,-7
0.038276,-5
1.690337,-4
-0.113494,-5
-0.409073,-4
1.444116,-5
-0.798469,-6
0.336542,-4
-1.519779,-7
-1.878661,-4
2.178368,-4
-0.054547,-4
0.074774,-5
-0.386852,-4
-0.710399,-4
-0.261536,-4
-1.984238,-7
1.798528,-5
-1.361979,-4
0.027565,-5
-0.258329,-6
0.124425,-4
0.140411,-4
-0.549985,-4
1.753841,-4
-0.526413,-4
-0.40248,-5
-0.374757,-3
0.482331,-6
0.008958,-4
0.300451,-4
-0.553615,-4
-0.032652,-4
0.296821,-4
0.746182,0
1.578158,-5
-0.087268,-4
1.791267,-5
-0.395317,-4
1.373513,-3
-0.493741,-3
0.029176,-5
0.230076,-4
0.043534,-4
-0.247259,-5
-0.200278,-6
0.196639,-4
0.119004,-5
-0.613425,-4
1.66065,-3
0.316811,-4
-0.545345,-5
-0.567257,-4
0.160076,-4
0.482445,-7
-1.159181,1
-1.592823,-7
-0.464096,-4
-1.569463,-7
-0.314524,-3
0.273607,-4
-0.588762,-3
-0.324536,-4
-0.253803,-6
0.229963,-4
-0.32675,-3
0.092909,-4
0.950849,-3
-0.047466,-4
0.056102,-5
1.759507,-5
-0.621483,-4
-1.411149,-6
-0.808855,-5
-1.492886,-7
-0.295933,-3
1.838037,-3
-1.601126,-7
-0.024887,-6
1.529955,-3
-0.794009,-4
-0.423855,-3
-0.226178,-5
-0.606506,-4
-0.574762,-6
-0.420664,-4
-0.549041,-5
0.053351,-4
4.050072,5
0.189974,-7
-0.732376,-5
-0.262122,-4
1.985232,0
-0.545101,-5
0.310218,-4
0.005946,-4
-0.650687,-5
0.047767,-5
3.386266,-2
-0.23518,-5
3.764218,1
1.377143,-4
-0.298522,-4
2.336747,-4
-0.078412,-4
0.152376,-4
1.643599,-5
0.027206,-3
-0.450715,-3
-0.358852,-3
-0.225592,-6
-0.453645,-5
-0.208108,-5
-0.259452,-4
-0.514203,-5
0.034434,-5
-1.465423,-7
-0.231436,-4
-0.32351,-4
-1.785438,-7
-0.369466,-6
-0.77436,-6
-1.602119,-7
-0.078601,-3
0.410791,-4
-2.13001,-3
-2.185099,-3
-0.569194,-3
-0.636948,-4
-0.255301,-3
-0.211836,-4
-1.609868,-7
0.077232,-5
0.068572,-4
-0.629411,-4
-1.578661,-7
-0.483371,-3
2.285256,-4
-0.813706,-6
-0.249782,-5
-0.056338,-3
-0.455892,-5
0.021818,-5
-0.12458,-4
-0.712271,-5
-0.125573,-4
0.490259,0
-0.066919,-5
0.281795,-4
-2.263222,-4
1.847593,-5
-0.398557,-3
-1.610112,-7
-0.428462,-4
-0.222157,-4
-0.095473,-3
2.233847,-5
-2.139159,-5
0.364411,-4
1.580606,-3
0.693373,0
0.051739,-4
-0.497908,-5
-0.550131,-4
-0.345047,-5
-0.435592,-4
-0.549041,-4
0.476102,-4
-0.057803,-5
0.335825,-4
1.025515,0
-0.141184,-5
0.268495,-4
0.026881,-5
-0.262692,-5
-0.409301,-4
0.254365,-4
0.759359,-7
1.508043,-6
0.064193,-4
0.247886,-5
-0.043933,-5
0.060904,-5
-0.323754,-4
-0.537645,0
-0.785771,-5
-0.098224,-4
0.000492,-3
0.468728,-4
1.297457,-4
1.721007,-4
0.058104,-5
-2.137841,-3
-0.093601,-3
0.155355,-4
-0.447687,-3
0.000313,-3
0.000623,-5
0.216347,-7
-0.39102,-4
-0.226373,-3
0.020679,-5
2.288805,-4
0.252981,-4
0.007183,-5
-0.37951,-4
-1.798477,-7
-0.284229,-5
0.290374,-4
1.703116,-4
-1.026939,-7
-1.331065,-4
2.276465,-4
-0.765455,-6
-0.639455,-5
-0.41648,-5
-1.486065,-7
1.709025,-5
3.513894,7
-0.277766,-4
0.020565,-5
-0.056322,-3
-0.253429,-3
-0.063843,-4
0.47524,-4
0.049997,-4
0.015404,-4
-2.306508,-3
-0.349687,-5
-0.046212,-5
-0.709536,-5
0.069548,-4
0.247365,-4
-3.745385,0
-0.581355,-3
5.167469,-2
0.131832,-4
-0.108382,-4
0.113811,-4
1.491195,-5
-0.017301,-5
1.465604,-5
-0.325529,-4
0.299084,-4
0.065576,-4
0.412223,-4
-0.852157,-6
0.008453,-5
-0.850464,-6
1.84017,-5
-0.222287,-4
1.455413,-5
-0.428478,-3
-0.383954,-5
0.246974,-4
6.077795,7
0.0639,-4
-0.511273,-3
0.35217,-4
0.014997,-5
-0.655604,-3
-0.443389,-3
-0.514936,-4
3.703328,3
-0.808643,-5
-0.354359,-5
-0.23881,-4
1.78539,-4
0.366446,-4
-0.536669,-4
-0.043575,-4
-0.560517,-5
0.473677,-4
0.099844,-5
0.206179,-4
1.810962,7
0.769077,7
0.136537,-4
2.096516,-4
-0.417099,-3
1.452695,-3
0.427753,-4
4.238444,7
-0.683718,-5
0.064697,-4
3.417294,-2
1.980935,-4
-0.28112,-4
1.573909,-4
-0.231599,-4
-0.115496,-5
-0.851522,-5
-2.02182,-5
-0.501652,-5
-0.42711,-4
-0.413582,-4
-1.541137,-7
-0.123001,-4
-0.190608,-5
0.06626,-4
-0.211526,-5
-0.067847,-5
-0.105615,-4
-0.267233,-4
-0.098143,-4
-0.104133,-5
-0.181785,-3
0.852866,-7
-0.022184,-5
0.064013,-4
0.0625,-4
-0.434713,-4
1.774955,-4
-0.143952,-5
-0.568966,-4
-0.330103,-5
-0.420045,-5
0.459595,-4
-0.192171,-4
1.796737,-5
1.471236,-3
0.054116,-5
0.422332,-4
0.075474,-5
-1.126867,2
-0.321215,-3
0.085567,-5
-1.564205,-7
-0.454117,-3
-0.569015,-4
-0.312506,-3
0.005099,-4
-0.366194,-4
-2.085406,-3
-0.214733,-5
-2.89013,0
0.277921,-4
-0.50429,-4
-1.479781,-7
-0.445115,-4
1.293876,-3
-0.286443,-6
1.380204,-6
0.142495,-4
-0.547071,-5
0.140346,-5
0.267909,-4
-0.856097,-4
0.59298,2
0.306263,-4
1.708325,-4
-1.824696,-5
-0.659755,-5
-0.381382,-5
-0.01704,-5
1.50609,-5
1.132062,-4
-0.322875,-5
1.649004,-5
-0.050608,-4
2.287633,-4
-0.635385,-4
2.076721,-4
-1.577212,-7
-1.675563,-4
-0.007354,-5
-0.002812,-4
-0.205243,-4
-0.062459,-3
-0.051226,-5
-0.453124,-3
-0.125638,-5
-0.20425,-4
0.431156,-4
0.007395,-5
-0.970344,-6
0.127681,-4
0.367798,-4
-0.044063,-4
-0.275471,-3
-0.057429,-4
-0.129203,-4
-0.032749,-4
0.474702,-4
-0.658355,-4
-0.497517,-4
2.193149,-4
-0.187987,-6
-0.715169,-4
0.541447,-3
-0.048801,-4
-0.432189,0
-0.317878,-4
2.043837,-4
0.300402,-4
-0.772878,-5
0.032351,4
-0.096287,-3
-0.234757,5
0.935498,-3
-0.544824,-3
-0.049973,-4
-0.04351,-4
1.833837,-4
-0.301989,-4
-0.048345,-6
-1.599856,-7
-0.633415,-4
0.279532,-4
-0.57678,-4
-0.239445,-4
-1.919121,-6
0.047767,-5
-0.05707,-4
-0.832867,-6
0.378574,-4
-0.764657,0
-0.402252,-3
-0.299889,-6
0.470519,-4
1.563051,-5
0.140346,-5
0.066146,-4
0.085583,-5
2.266193,-4
0.396937,-4
-0.740418,-5
-0.530808,-4
-0.386461,-5
-0.451806,-3
-0.707534,-6
-1.785112,-7
0.314077,-4
-0.070924,4
-1.741972,-7
0.161769,-5
0.247137,-4
0.319579,-4
-0.212715,-6
-2.180866,-4
1.832453,-5
0.077102,-5
2.38756,-3
-0.10524,-4
-0.473229,-4
-0.265931,-5
-0.168517,-5
-0.231338,-6
-0.404515,-3
-0.078591,-5
-0.102359,-5
0.047051,-5
0.450821,-4
0.355995,-4
0.028281,-4
-0.034101,-5
-0.204836,-4
1.844565,-5
-0.162933,-4
0.347774,-4
-0.060147,-5
-0.186668,-6
3.20828,-4
-0.193489,-4
-0.296585,-5
-0.535708,-4
-0.487864,-5
2.153493,-4
2.185921,4
-0.093845,-4
-1.47104,-7
-0.473831,-4
-0.32198,-4
2.16624,-4
-0.451269,-5
-0.014712,-4
-1.469591,-7
0.092453,-4
-0.012221,-5
-0.383564,-3
-0.043949,-4
-0.023975,-4
1.495964,-3
0.057111,-5
-1.537133,-7
-0.215368,-3
-0.527976,-5
-0.674585,0
-1.609493,-7
1.279925,-6
0.253307,-4
-1.643549,-7
-0.620604,-4
-0.427192,-4
0.118141,-5
-1.777373,-5
-0.64639,-6
0.337193,-4
0.836587,-7
0.186953,-4
0.213358,-4
0.261202,-4
-0.648148,-6
-0.223133,-4
-0.653113,-6
1.449992,-5
-0.458187,-3
0.116367,-5
-0.332724,-4
-0.202312,-5
1.68936,-4
-0.018017,-4
-0.315794,-5
2.044553,-4
-2.260911,-3
0.201256,-7
-1.507065,-7
-0.427159,-4
0.059016,-5
0.283098,-4
1.738572,-5
-0.335492,-5
1.292346,-4
-2.138573,-5
-0.765439,-6
0.03616,-5
-0.424522,-4
0.317039,-4
-0.372494,-3
4.496624,2
-0.440117,-4
-0.313987,-4
0.305937,-4
1.827065,-5
0.227358,-4
1.82796,-5
-0.434762,-3
-0.403538,-3
0.156169,-4
-0.526071,-3
-0.027508,-4
1.343674,-5
0.043372,-4
-0.072389,-5
0.484926,-4
1.97216,-4
-0.04574,-4
-0.810157,-6
-0.231468,-4
-0.289927,-5
0.439767,-4
-0.198845,-4
-1.826363,-8
-0.29481,-4
-0.521383,-4
-0.04154,-5
-0.395724,-4
-0.074847,-4
-0.357175,0
0.052667,-5
0.927033,-3
-0.286622,-4
-0.483859,-5
-0.010349,-5
0.462835,-4
-0.536685,-3
-0.101398,-5
-0.153475,-3
-0.344282,-6
-0.770925,-4
-0.37168,-4
1.239276,-5
0.867012,-7
1.320199,-4
1.778667,-5
-0.249505,-4
0.085583,-5
-0.363508,-4
-1.567135,-7
-0.181491,-5
-0.315957,-5
-1.626016,-7
-0.090426,-4
1.546381,-4
1.613923,-4
-0.012026,-3
0.201051,-4
-0.104182,-4
1.50552,-5
-0.660715,-4
0.281128,-4
-0.798681,-6
0.447126,-4
-0.017822,-3
-0.405182,-4
1.445662,-5
-0.458871,-3
1.913676,-4
-0.400917,-5
1.544151,-3
-0.260689,-6
-0.544027,-5
0.036225,-5
-0.387357,-3
-0.770111,-6
-0.652039,-6
0.065169,-4
4.888038,-2
-0.113819,-5
-0.545345,-5
-0.272215,-6
-0.32478,-6
1.599376,-7
-0.620327,-4
0.034874,-5
-1.622516,-7
0.139076,-4
2.739915,-3
-0.507269,-4
-0.492585,-3
-0.458317,-5
1.674855,-6
0.4314,-4
0.035297,-5
0.076646,-4
-0.755476,-6
-0.620685,-6
1.970692,7
-0.60509,-5
-0.608866,-5
0.288356,-4
-0.371631,-3
-0.66402,-6
0.278653,-4
-0.196273,-4
-1.416716,-7
0.045683,-4
1.998256,-4
0.376132,-4
0.383979,-4
-1.578058,-7
-0.006345,-5
0.12659,-5
-0.512283,-3
0.026213,-3
-0.551401,-3
-0.094349,-4
0.322135,-4
-0.666625,-4
-0.304561,-6
0.203932,-4
-0.548894,-5
-0.046115,-4
-0.607971,-4
-0.553387,-4
-0.263603,-6
1.264069,-4
-0.121568,-4
-0.713818,-6
0.043892,-5
0.09816,-1
-0.491266,-5
-1.577407,-7
-1.666161,-7
-0.287599,-3
0.23833,-4
0.084965,-5
1.031929,0
1.899572,-5
-0.083736,-4
-0.048329,-3
-0.188003,-6
0.759359,-7
-0.315957,-5
-0.594004,-4
-0.005124,-5
-2.017887,-7
-0.312522,-3
1.820342,-5
3.549978,-3
-0.548894,-5
-0.536018,-4
2.019207,-4
0.450707,-4
-0.005922,-5
-0.861274,-6
-0.416545,-3
0.267909,-4
1.842367,-5
-0.252647,-3
-0.544352,-5
-0.370345,-5
2.943289,-4
-0.821878,-5
0.491789,-6
-0.337771,-5
1.314485,0
-0.818346,-6
3.402204,-2
-0.02658,-4
-0.251573,-5
-1.601012,-7
0.05493,-5
-0.364827,-3
0.13359,-4
0.305107,-4
-0.251687,-4
2.101521,-4
-0.751943,-6
-0.65015,-4
0.354693,-4
-1.577114,-7
-0.17275,-4
-0.655099,-5
-2.128659,-4
0.028379,-5
-0.173026,-5
-0.472008,-4
0.099909,-5
-0.642971,-6
-0.799039,-6
1.805967,-4
0.28917,-4
0.499251,-4
-0.467385,-4
-0.842585,-5
-0.553094,-4
1.60759,-6
1.564288,-5
0.067334,-5
-1.607077,-4
-0.702243,-6
-0.624641,-4
-0.245696,-5
-0.231875,-6
-0.541373,5
0.481556,-4
0.37063,-4
-0.284017,-5
-2.032189,-4
-0.38205,-3
-1.102855,-5
-0.200278,-6
1.450562,-3
5.165515,5
0.100267,-4
0.248456,-4
0.004106,-5
-0.401389,-4
1.678534,6
1.568787,-3
-0.276887,-5
4.505952,-3
-0.473571,-4
-0.125377,-4
-1.47524,-7
-0.833729,-6
1.761672,-4
-0.488662,-4
-0.293378,-6
-0.489801,-3
0.502588,-3
-0.260413,-3
2.039165,-4
1.599076,-3
0.452026,-4
-0.61165,-4
-0.01297,-4
-0.33445,-5
0.020988,-4
0.017992,-5
-0.209124,-7
-0.38262,-5
0.099137,-7
-0.452196,-4
-0.135552,-5
-0.067847,-5
-0.575413,-5
-0.112663,-4
0.367798,-4
-0.371159,-5
4.867999,-2
-0.022933,-5
-0.432889,-4
-0.078054,-4
-1.539812,-4
2.037895,-4
-0.079129,-4
-0.196257,-5
0.89524,-7
-0.379494,-4
-0.470087,-4
0.39767,-4
-0.22214,-6
-0.248073,-6
-0.179147,-6
-0.054498,-4
-0.243336,-5
-1.591163,-7
0.29351,-6
-0.130115,-3
-0.388008,-5
-0.481841,-4
-0.420338,-4
0.210802,-4
0.939731,-3
-0.051291,-5
-0.845613,-5
-0.578392,-6
-0.113445,-5
-0.274396,-5
-0.298164,-4
0.003879,-5
1.848332,-3
1.62929,-4
-0.488108,-5
2.028616,-4
1.588967,-4
4.262156,1
0.017179,-4
-0.356394,-5
-0.007582,-4
-0.453189,-4
-0.383499,-3
-0.178757,-3
0.222035,-4
-0.134119,-4
-0.289975,-6
-0.548683,-5
-0.183722,-3
-0.043705,-5
0.106502,-4
-0.197738,-4
-0.762948,-4
-0.190331,-5
0.004123,-5
1.000403,-3
-0.417327,-5
1.760451,-5
0.449714,-4
0.480058,-4
-0.460466,-3
-0.794041,-4
-0.356736,-3
-2.061655,-3
-0.544434,-5
-1.492902,-7
0.038276,-5
-0.292971,-5
-0.261585,-6
-0.532697,-6
2.106649,1
-1.535391,-7
-0.386331,-5
0.001518,-4
-2.016698,-7
-0.504859,-3
-0.00978,6
-0.544352,-5
0.254381,-4
-0.293443,-4
-0.135519,-4
0.319563,-4
0.412793,-4
0.110881,-4
1.298174,-3
-0.087463,-5
1.507392,-5
-0.229287,-4
-0.39872,-3
-0.385696,-3
0.052504,-5
1.871914,-4
-0.099445,-5
-0.44422,-3
-0.391931,-4
-0.693925,-5
1.855553,-4
-0.476713,-3
-0.358852,-3
-1.659844,-7
-0.032635,-4
0.103653,-4
-0.758341,-5
-0.13731,-6
-0.451627,-5
0.145474,-4
-0.53592,-4
-0.664622,-5
-0.420664,-4
0.240072,-4
-0.080545,-5
0.022193,-4
-0.109229,-6
0.368237,-4
-0.225233,-4
-0.200017,-6
-0.050656,-5
0.042395,-5
-0.265459,-5
-0.036575,-4
-0.395806,-4
3.951893,-2
-1.956736,0
-0.060766,-6
-0.562617,-6
-0.042435,-4
0.109025,-5
-0.14794,-5
-0.29582,-4
-2.489127,-6
-1.580419,0
-1.33449,-6
-1.474344,-7
0.372893,-4
2.065277,-4
-0.094968,-4
-0.49628,-4
-0.021175,-4
0.450365,-4
1.401888,-6
-0.372201,-3
-0.532876,-6
0.176828,-5
4.039351,-2
-0.371648,-3
-0.564994,-6
-1.452156,-3
0.003602,-5
-0.096238,-5
-1.599661,-7
0.234358,-4
-0.513683,-4
-0.543506,-3
-0.237785,-4
-0.000435,-4
2.590717,-3
-1.929257,-4
-0.34132,-5
0.117539,-5
-0.485829,-4
0.476086,-4
0.103116,-4
1.23939,-4
-0.371761,-5
1.509378,-6
0.038423,-5
0.400909,-4
-0.080284,-4
-0.495401,-5
-0.006198,-4
0.193774,-4
0.253779,-4
0.670533,4
0.30623,-4
-0.548683,-5
-0.22074,-4
-0.100584,-4
-0.483485,-4
0.224509,-4
0.204616,-4
-0.398948,-4
-0.112191,-4
-1.791998,-7
-0.473408,-3
0.196932,-5
0.124702,-5
0.099844,-5
-0.327336,-5
-1.463226,-6
1.546674,-4
-0.010659,5
-0.294859,-4
-0.284343,-3
-0.105419,-5
-0.495645,-5
1.762339,-4
-0.666576,-5
1.234897,-4
-2.575276,-5
-0.280078,-3
0.450528,-4
-1.795693,-7
-0.56182,-3
0.126574,-5
0.188776,-4
-1.563521,-7
0.042297,-5
-0.290643,-3
-0.280859,-6
-0.250205,-4
-0.772846,-6
-0.102408,-3
-0.540804,-5
0.135537,-7
0.008567,-5
0.06333,-4
-0.722657,-5
-1.747165,-7
0.160158,-5
-0.033563,-5
-0.135405,-4
1.67409,-4
-0.840176,-6
1.690532,-4
2.918024,-4
-0.134461,-3
0.112623,-4
-0.556643,-4
0.245265,-4
0.277921,-4
-0.354717,-4
-0.015331,-5
0.258435,-4
-0.098484,-5
0.32189,-4
-0.008347,-5
-0.36862,-3
1.218097,-4
-0.530255,-3
1.35152,-4
-0.104817,-3
-3.388189,-7
0.474263,-4
0.327393,-4
1.862163,-5
-0.310275,-6
-0.507789,-3
0.3971,-4
-0.839313,-6
0.084965,-5
0.298937,-4
-0.382327,-4
1.67803,-3
1.206425,-5
0.116774,-4
-0.677141,-6
-1.553249,-8
-2.193157,-4
-0.832053,-6
1.293534,-3
0.298856,-4
-0.47401,-3
-0.39561,-5
0.161802,-4
0.023006,-5
-1.539265,-7
0.062174,-4
-1.53036,-7
-1.574412,-7
-0.111117,4
0.010309,-5
-0.107698,-3
-0.363003,-4
-0.258964,-4
0.012262,-5
-0.505315,-3
-0.53789,-4
1.670541,-4
-0.434143,-4
2.080856,-4
0.162128,-5
0.01516,-4
1.604823,-4
-0.219585,-4
-0.446076,-4
-2.319987,-4
-2.113136,-7
0.064404,-4
0.394642,-4
3.207385,-3
-0.334971,-4
0.00886,-3
0.172807,-4
-0.332708,-5
-0.153052,-6
-0.36888,-3
1.491699,0
0.076239,-5
0.070281,-4
-0.090817,-4
0.171016,-5
-0.261112,-3
0.058153,-4
1.071015,-5
2.041509,-4
-0.830669,-6
1.413876,-3
0.450707,-4
0.38157,-4
0.239697,-4
0.358014,-4
-0.40318,-5
-0.168501,-4
-1.489526,-4
0.125907,-4
0.00409,-5
-0.73988,-5
-0.334824,-3
-0.252485,-3
-0.071038,-4
-0.602599,-5
0.195402,-4
0.075507,-4
1.538371,-3
-1.338033,-4
0.439035,-4
-0.403831,-4
0.090141,-4
0.244565,-4
-0.112191,-4
-0.343761,-5
-2.009601,-7
0.006141,-4
-1.149641,-8
1.241327,-5
1.741176,-5
1.358015,-6
-0.468671,-3
0.305937,-4
-1.628712,-4
0.089637,-4
-0.65295,-6
-0.628499,-5
-1.918578,-3
0.085941,-5
-0.325545,-4
0.403123,-4
-1.571042,-7
-1.771942,-8
-0.029315,-4
-0.369629,-3
0.30527,-4
-0.097133,-5
-1.363272,-5
-0.128682,-5
-0.236808,-6
-0.136984,-4
-0.390629,-4
-0.21825,3
0.215214,-4
-0.52122,-4
1.027664,-6
0.105867,-5
-0.298473,-5
-0.43162,-4
-0.513129,-3
-0.273664,-5
0.364151,-4
-0.310275,-4
0.410205,-4
1.437425,-4
1.386292,-3
-0.251426,-5
-0.464796,-4
-0.605041,-3
0.040653,-5
-0.024154,-4
2.306582,-3
0.573289,1
-0.286508,-3
0.084786,-4
-0.404873,-5
-0.441143,-5
-0.468329,-3
-1.636663,-7
-0.050559,-5
0.450088,4
-0.344754,-5
0.084965,-5
-1.423553,-7
-0.27845,-5
-1.370044,-7
0.080113,-4
0.008599,-5
-0.245029,-1
1.710458,-4
1.215557,0
0.063948,-4
-0.30912,-6
-0.342785,-3
-1.01332,-5
-0.26611,-5
-0.044487,-4
0.020695,-5
0.126721,-5
-0.227398,-3
-0.262122,-4
-0.439906,-4
-1.006272,-4
-0.141966,-5
0.110881,-4
-0.593906,-3
0.29853,-4
1.693788,-4
-0.508783,-3
-1.386437,-5
-1.493228,-7
0.397246,4
-0.31734,-4
-1.493114,-7
-1.418898,-6
4.982831,-2
0.441607,-4
0.12519,-4
6.235345,8
2.717873,-3
0.061946,-4
0.228595,-4
3.466034,5
0.413542,-4
0.493879,-4
-0.313694,-4
-0.331601,-3
3.492351,-3
0.047799,-5
-0.837311,-5
-0.753848,-5
3.645895,-1
3.299987,1
-0.620848,-5
0.180328,-5
-0.336045,-5
0.049639,-4
1.221352,-3
-0.660829,-5
-0.578831,-4
-0.067147,-5
-1.63453,-7
-0.692248,-3
-0.288119,-5
-0.378957,-3
-0.230166,-6
-0.355027,-5
0.450251,-4
-0.049484,-3
-1.578677,-7
0.067025,-4
-0.401764,-4
0.023462,-5
1.378625,-3
0.252981,-4
0.759359,-7
-0.420208,-4
-0.10104,-5
-0.441387,-4
0.107202,-5
0.372128,-4
-1.886833,-4
0.039416,4
-0.665469,-4
-0.083329,-5
0.020955,-5
-0.677613,-6
0.016593,-4
-0.21055,-4
1.67409,-4
-0.470738,-4
3.538258,-3
-0.396424,-5
0.118346,-7
-2.183569,-5
0.02662,-5
0.12659,-5
-0.235994,-3
2.250175,-4
-2.100438,-7
-0.474727,-4
-0.547852,-7
-0.212894,-4
-1.460702,-7
-0.469762,-4
1.831037,-4
-0.653748,-4
-1.553819,-8
0.007672,4
-0.01048,-5
-0.306108,-5
-0.004668,-4
3.371071,-3
-0.476534,-4
4.033555,-2
-0.099445,-5
-0.240112,-4
-0.027622,-4
2.678868,-7
1.498846,-5
0.651054,-4
-0.471585,-4
-0.035501,-5
1.695302,-5
0.288437,-4
-1.670849,-8
-0.445913,-4
-1.628556,-7
0.391305,-4
1.177318,-4
-0.331113,-5
0.321402,-4
-0.741736,0
0.151921,-4
-0.715055,-6
0.992615,-6
0.368237,-4
-2.232764,-4
-0.372136,-3
-0.533738,-4
1.770088,-4
0.037479,-4
-0.089124,-4
-0.050412,-4
-0.699525,-5
-1.529726,-7
0.93947,-3
-0.862332,-5
-0.098924,-4
-0.019401,-6
-1.589275,-7
-0.50232,-4
0.056427,-5
-0.165261,-5
-0.814146,-5
-0.402008,-3
-0.18408,-3
0.744414,-7
0.207156,-4
0.251402,-4
-0.612904,-5
1.969849,-5
-0.396017,-4
0.078421,-5
-0.814748,-5
0.018009,-4
1.599174,5
-0.210143,-6
1.05288,2
0.019686,5
0.063216,-4
1.900614,-4
2.194744,-4
-0.567664,-4
-0.172603,-5
-0.703757,-4
2.031823,-4
1.577946,-5
0.180653,-4
0.088953,-4
-0.453369,-6
-0.341727,-5
0.38157,-4
-0.514969,-4
-0.424782,-3
-0.435429,-4
1.428536,-6
-0.786439,-5
0.233088,-4
-0.180433,-4
-0.765455,-6
-0.380878,-3
-0.60789,-5
2.016163,-4
-0.399061,-3
-0.280517,-3
0.362702,-4
-0.279785,-6
1.759783,-4
0.759359,-7
-0.521383,-3
-0.52651,-4
-0.220382,-4
-0.070924,-4
-0.626594,-5
-0.038903,-4
-0.598025,-5
0.238167,-4
-0.111215,-4
-0.363834,-4
0.262309,-4
-0.015087,6
1.517404,-4
2.05367,-4
-0.121487,-4
-0.337657,-5
-0.36131,-5
-0.303324,-4
1.620662,-5
0.064616,-4
-0.538085,-4
-0.057087,-5
0.47607,-4
2.04553,-4
0.415756,-4
-0.146312,-4
-0.411955,-4
-0.245012,-4
-0.281445,-4
-0.26935,-6
0.040246,-4
-1.906814,-7
-0.612269,-5
-0.353106,-4
-1.5791,-7
-0.126289,-3
0.25469,-4
2.133698,-4
1.64819,-6
-0.066854,-4
-0.036852,-4
-0.284668,-4
1.143245,-4
-0.424652,-4
-0.27705,-4
1.243834,-4
1.736162,-4
-0.061352,-3
-0.274022,-4
-1.486781,-7
0.047767,-5
-0.597536,-3
-1.766065,-7
-0.325545,-4
-0.172847,-4
1.996455,5
0.078681,-4
-0.628011,-4
1.71316,-5
-1.183665,-8
0.085974,4
-0.021631,-5
-0.310064,-3
-0.43551,-3
-0.528643,-3
0.118988,-5
0.275625,-4
-0.357127,-3
-0.084843,-5
-0.087154,-4
-0.490908,-4
-0.044796,-5
-0.694348,-6
0.125044,-5
-0.447329,-3
1.418655,-5
0.299214,-4
0.361774,-4
-0.675806,-5
0.387984,-4
0.139972,-4
-0.405541,-5
0.399656,-4
-0.581469,-4
-0.267917,-4
-0.617022,0
-0.434566,-4
-0.480913,-5
1.848488,-5
0.976971,-6
0.29866,-4
-0.112761,-4
-0.683718,-5
-0.813706,-6
0.125581,-4
-0.453189,-4
0.009641,-5
-0.69005,0
-0.371761,-5
1.720079,-3
-1.800577,-7
0.238167,-4
0.036632,-4
-0.324129,-5
-0.151131,-4
-0.165961,-3
0.484942,-4
-0.187319,-4
-0.787025,-6
-1.54538,-4
-0.597748,-4
-1.858524,-3
-0.26051,-3
-0.450992,-3
-0.810043,-6
-0.777469,-5
-0.797899,-6
-0.295608,-6
0.097695,-4
-0.571294,-4
-1.555902,-7
-0.056322,-6
0.029844,-5
-0.569976,-4
-0.002389,-5
0.709642,-7
0.326709,-5
1.189852,-5
0.15026,-4
0.026816,-5
1.880607,-5
-0.229678,-5
-0.284066,-4
-0.624804,-5
-0.540836,-5
-0.26694,-4
1.698818,-5
0.057779,-4
0.043892,-5
0.117995,-5
-0.113738,-5
-1.538809,-7
-0.577431,-4
0.026848,-5
-0.238191,-3
0.070379,-4
-0.202247,-6
1.798511,-4
-0.003073,-4
-1.608158,-7
4.187793,0
-0.414234,-4
-1.349135,-4
0.011025,-5
0.081155,-4
0.411002,-4
1.679951,-4
-0.30728,-3
-0.246771,-6
-0.055573,-4
-2.138964,-5
1.078585,-4
0.938868,-3
0.392119,-4
5.316911,-3
-0.256668,-3
-0.118084,-3
0.047767,-5
-0.603413,-4
-0.434859,-4
-0.383596,-4
0.186953,-4
-0.179147,-6
1.791088,-5
-1.44286,-6
-0.661285,-4
-0.041198,-4
-2.106113,-4
0.019246,-4
0.088611,-4
-0.402871,-3
0.460426,-4
0.373153,-4
-0.098387,-4
-1.576398,-7
-0.428071,-3
0.011286,-5
-0.346513,-5
0.027206,-3
0.003846,-4
-1.607768,-7
-0.197771,-4
-0.224061,-5
-0.096157,-4
-0.615736,-3
-0.62495,-3
0.020516,-4
-1.241879,2
-0.336468,-5
1.831053,-4
1.784153,-4
-0.198715,-6
-0.544336,-5
0.188842,-4
0.226674,-4
0.953845,-3
-0.38371,-3
-0.564799,-4
-0.505706,-5
3.453932,-3
-0.582006,-6
-0.090036,-4
